,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7,core_8,core_9,core_10,core_11,core_12,core_13,core_14,core_15,core_16,core_17,core_18,core_19,core_20,core_21,core_22,core_23,core_24,core_25,core_26,core_27,core_28,core_29,core_30,core_31,core_32,core_33,core_34,core_35,core_36,core_37,core_38,core_39,core_40,core_41,core_42,core_43,core_44,core_45,core_46,core_47,core_48,core_49,core_50,core_51,core_52,core_53,core_54,core_55,core_56,core_57,core_58,core_59,core_60,core_61,core_62,core_63,core_64,core_65,core_66,core_67,core_68,core_69,core_70,core_71,core_72,core_73,core_74,core_75,core_76,core_77,core_78,core_79,core_80,core_81,core_82,core_83,core_84,core_85,core_86,core_87,core_88,core_89,core_90,core_91,core_92,core_93,core_94,core_95,core_96,core_97,core_98,core_99,core_100,core_101,core_102,core_103,core_104
247767451,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522328741
929263001009565696
1279848705349181440
1076688138
2192449777
283839486
131481660
1550316924
16296727
754144356
513726638
2201295858
1309658535127642112
2457173413
760671806420377600
1031614120121053187
2776728265
864179455123746816
1220243972628631558
924686521638236160
1410151393
567714313
1176903156325896194
2474309310
1270613935818002434
3680897417
969353152007847943
1591794578
984601570422743040
2749524433
839948365622300672
1062724264799989761
3210915239
143932529
570971498
1282719186322628609
1356771263855931392
2536346108
726904148
261981654
923976277534658560
1103792522797637632
22934315
69349513
1038098888966717440
1161715964813037568
2911074730
225131778
923362183672680448
1295140976122527746
1039548175999270912
963809468722171905
23626138
602824321
701798184838938628
16868352
16950636
4329187239
1194326550809694209
1709414936
3343723341
19776191
4343308942
1176613904
3117413927
88442270
130961536
61233918
63811373
15875119
55258443
543352680
39147382
17021062
741248959256133633
1155902175316447233
15586551
836506170256826368
2524861580
1313520663832023042
1915726033
167422785
44437610
1154941988
82275958
106873242
838784446417498113
794179566
292147434
594854318
2231559638
41358018
1705162166
1433149255
34470741
16839381
2726656391
28384075
809038056
2467703270
2294622872
1019429974590312453
28172323
1340076740
276127385
758907294402830338
614449379
975738383514460160
1581336727
353288345
518466986
15866929
16653581
21824280
3406572562
952525668
2162324414
258399586
1212028132783316992
5030911
2975495405
20618516
1179499973253054464
1855079630
172517454
383507226
991366597
955542368073248768
2602506514
976467138193121280
627791723
19377117
39130103
2213657131
310932497
2984979316
866554925580296193
1284632480
725373307361583104
3229069158
1049319159975354369
616583876
15660766
480564986
3121557916
313024093
30058454
2875517096
1296313698
307999908
365041919
18163032
733033481194876928
14686098
175089883
1286681703721897984
1103722902971736065
1741317379
1208089478054776832
332028950
195674160
1001436079155744768
1240372754769162242
2413370702
1313612201714950144
1125208540266811392
1378398750926901252
1162100650307661837
4373172496
803979013437919232
1086382554188603392
1165395314
82235272
1635814327
103082644
1008766443226218498
23583070
2226996127
1238873901154865152
388261996
2800992550
976896424708329473
3819940582
1129072154610425861
1105462343855734784
1238089212571848706
2790454797
1217805882127335424
4909041558
66162792
1700462113
1245264809723133952
1676917579
301691677
48922462
829583845
826217153468657665
4372775963
240375018
1125734960156041216
2923537546
315869302
1260241499075366919
43182312
15601204
163994736
505539594
477290320
4878515452
372388227
899769838498983940
1149110298923720705
1364624919393280003
1097986236164259840
485915667
828633542158610432
39820728
106300188
255868689
85110911
55641382
4407796335
1306922272683417607
2958571836
191252723
3117313756
2418575677
1032592765341900801
323217823
1039216537234624512
3088569609
2683878902
1084608373092466688
492714483
15745674
1129169463541215232
26027398
2517532913
2575934975
1353415422964424704
2778574544
473498373
1383187371475275780
2799080643
861407807177990144
4146568275
324613785
3324832919
1575543182
1077126884025020416
2155609770
43955137
860724001
3127378815
378020170
1110981035444060161
2365739785
948225959857045504
1322667698
398362898
3537880155
261953785
84605478
15669599
1248819781
989067583
1345400294
2799394891
112780565
172751297
1589306748
1240558069005692929
2988038643
328631116
381036656
890839226
1084652116801740800
1029523140
1006431133083557888
8560042
2819281522
996889276414611457
463395764
2287490761
1254483019
310295432
26839396
1101970546529579008
1947742542
2189511316
742509016283262977
991775738624991232
1103745541979156481
15588825
14800239
1289906112
4218572602
37277322
22799566
1215322433449840641
1587066234
2899206987
835899660246085634
41182546
737648140539551745
461351411
1045041456069660672
2848605563
18359756
1097233451135180802
928109497557667841
3064055930
16707004
4096283823
22234524
1931769258
246950905
1178035407356870658
828304162005753858
1117738268907282432
14104847
741322166
930918067588227072
345024523
92935728
1066021249590145024
131325228
1280302497190547457
1436772756
68217204
2871958740
1393557690
983185525082378240
50711587
23315021
1026335806846320640
1326051890715635714
1330827593474592771
988227258585354240
545502546
42773445
3153980723
172332935
919040550980018176
4098465705
724035029437796354
907616699167502336
506307072
78278532
1220025959102939138
3297993624
